country,score,rank,year,type
ｰｩｸ\ｼｰ,0.9402,111,2014,education
ｰｩｸ\ｼｰ,0.9663,122,2014,health
ｰｩｸ\ｼｰ,0.4055,10,2014,political
ｰｩｸ\ｼｰ,0.6973,67,2014,overall
ｰｩｸ\ｼｰ,0.462,130,2015,economic
ｰｩｸ\ｼｰ,0.948,109,2015,education
ｰｩｸ\ｼｰ,0.971,95,2015,health
ｰｩｸ\ｼｰ,0.433,8,2015,political
ｰｩｸ\ｼｰ,0.704,62,2015,overall
ｰｩｸ\ｼｰ,0.41,135,2016,economic
ｰｩｸ\ｼｰ,0.95,114,2016,education
ｰｩｸ\ｼｰ,0.971,93,2016,health
ｰｩｸ\ｼｰ,0.462,7,2016,political
ｰｩｸ\ｼｰ,0.6983,72,2016,overall
ｰ罷ｲ ｴ侃,N/A,N/A,2006,overall
ｰ罷ｲ ｴ侃,N/A,N/A,2007,overall
ｰ罷ｲ ｴ侃,0.7706,9,2008,economic
ｰ罷ｲ ｴ侃,0.9957,44,2008,education
ｰ罷ｲ ｴ侃,0.9796,1,2008,health
ｰ罷ｲ ｴ侃,0.1295,62,2008,political
ｰ罷ｲ ｴ侃,0.7188,26,2008,overall
ｰ罷ｲ ｴ侃,0.7854,5,2009,economic
ｰ罷ｲ ｴ侃,1,1,2009,education
ｰ罷ｲ ｴ侃,0.9796,1,2009,health
ｰ罷ｲ ｴ侃,0.1295,67,2009,political
ｰ罷ｲ ｴ侃,0.7236,21,2009,overall
ｰ罷ｲ ｴ侃,0.787,7,2010,economic
ｰ罷ｲ ｴ侃,1,1,2010,education
ｰ罷ｲ ｴ侃,0.9796,1,2010,health
ｰ罷ｲ ｴ侃,0.1037,80,2010,political
ｰ罷ｲ ｴ侃,0.7176,30,2010,overall
ｰ罷ｲ ｴ侃,0.7843,8,2011,economic
ｰ罷ｲ ｴ侃,1,1,2011,education
ｰ罷ｲ ｴ侃,0.9796,1,2011,health
ｰ罷ｲ ｴ侃,0.1042,82,2011,political
ｰ罷ｲ ｴ侃,0.717,33,2011,overall
ｰ罷ｲ ｴ侃,0.7905,11,2012,economic
ｰ罷ｲ ｴ侃,1,1,2012,education
ｰ罷ｲ ｴ侃,0.9796,1,2012,health
ｰ罷ｲ ｴ侃,0.1226,79,2012,political
ｰ罷ｲ ｴ侃,0.7232,27,2012,overall
ｰ罷ｲ ｴ侃,0.7907,10,2013,economic
ｰ罷ｲ ｴ侃,1,1,2013,education
ｰ罷ｲ ｴ侃,0.9796,1,2013,health
ｰ罷ｲ ｴ侃,0.1503,63,2013,political
ｰ罷ｲ ｴ侃,0.7301,29,2013,overall
ｰ罷ｲ ｴ侃,0.7885,20,2014,economic
ｰ罷ｲ ｴ侃,0.9976,42,2014,education
ｰ罷ｲ ｴ侃,0.9796,1,2014,health
ｰ罷ｲ ｴ侃,0.1501,73,2014,political
ｰ罷ｲ ｴ侃,0.7289,31,2014,overall
ｰ罷ｲ ｴ侃,0.848,2,2015,economic
ｰ罷ｲ ｴ侃,0.998,46,2015,education
ｰ罷ｲ ｴ侃,0.98,1,2015,health
ｰ罷ｲ ｴ侃,0.15,77,2015,political
ｰ罷ｲ ｴ侃,0.744,25,2015,overall
ｰ罷ｲ ｴ侃,0.825,4,2016,economic
ｰ罷ｲ ｴ侃,1,1,2016,education
ｰ罷ｲ ｴ侃,0.98,1,2016,health
ｰ罷ｲ ｴ侃,0.15,78,2016,political
ｰ罷ｲ ｴ侃,0.7388,28,2016,overall
ｲｨｼ｣ｨ､,N/A,N/A,2006,overall
ｲｨｼ｣ｨ､,0.7282,20,2007,economic
ｲｨｼ｣ｨ､,0.9835,74,2007,education
ｲｨｼ｣ｨ､,0.9791,37,2007,health
ｲｨｼ｣ｨ､,0.1546,39,2007,political
ｲｨｼ｣ｨ､,N/A,N/A,2007,overall
ｲｨｼ｣ｨ､,0.726,26,2008,economic
ｲｨｼ｣ｨ､,0.9902,72,2008,education
ｲｨｼ｣ｨ､,0.9791,38,2008,health
ｲｨｼ｣ｨ､,0.1442,52,2008,political
ｲｨｼ｣ｨ､,N/A,N/A,2008,overall
ｲｨｼ｣ｨ､,0.7256,29,2009,economic
ｲｨｼ｣ｨ､,0.9901,75,2009,education
ｲｨｼ｣ｨ､,0.9791,41,2009,health
ｲｨｼ｣ｨ､,0.1615,46,2009,political
ｲｨｼ｣ｨ､,N/A,N/A,2009,overall
ｲｨｼ｣ｨ､,N/A,N/A,2010,overall
ｲｨｼ｣ｨ､,N/A,N/A,2011,overall
ｲｨｼ｣ｨ､,N/A,N/A,2012,overall
ｲｨｼ｣ｨ､,N/A,N/A,2013,overall
ｲｨｼ｣ｨ､,0.8203,6,2014,economic
ｲｨｼ｣ｨ､,0.9995,35,2014,education
ｲｨｼ｣ｨ､,0.9791,37,2014,health
ｲｨｼ｣ｨ､,0.1211,89,2014,political
ｲｨｼ｣ｨ､,N/A,N/A,2014,overall
ｲｨｼ｣ｨ､,0.813,10,2015,economic
ｲｨｼ｣ｨ､,1,33,2015,education
ｲｨｼ｣ｨ､,0.979,42,2015,health
ｲｨｼ｣ｨ､,0.146,79,2015,political
ｲｨｼ｣ｨ､,0.734,34,2015,overall
ｲｨｼ｣ｨ､,0.823,5,2016,economic
ｲｨｼ｣ｨ､,1,29,2016,education
ｲｨｼ｣ｨ､,0.979,40,2016,health
ｲｨｼ｣ｨ､,0.146,80,2016,political
ｲｨｼ｣ｨ､,0.7369,30,2016,overall
ｲｨｸｰ,0.6199,54,2006,economic
ｲｨｸｰ,1,1,2006,education
ｲｨｸｰ,0.9796,1,2006,health
ｲｨｸｰ,0.2319,19,2006,political
ｲｨｸｰ,0.7078,20,2006,overall
ｲｨｸｰ,0.6684,46,2007,economic
ｲｨｸｰ,1,1,2007,education
ｲｨｸｰ,0.9789,50,2007,health
ｲｨｸｰ,0.2319,20,2007,political
ｲｨｸｰ,0.7198,19,2007,overall
ｲｨｸｰ,0.6519,60,2008,economic
ｲｨｸｰ,0.991,67,2008,education
ｲｨｸｰ,0.9789,52,2008,health
ｲｨｸｰ,0.2431,27,2008,political
ｲｨｸｰ,0.7163,28,2008,overall
ｲｨｸｰ,0.653,64,2009,economic
ｲｨｸｰ,0.991,71,2009,education
ｲｨｸｰ,0.9789,55,2009,health
ｲｨｸｰ,0.2431,29,2009,political
ｲｨｸｰ,0.7165,33,2009,overall
ｲｨｸｰ,0.7097,39,2010,economic
ｲｨｸｰ,0.9909,62,2010,education
ｲｨｸｰ,0.9787,44,2010,health
ｲｨｸｰ,0.3244,16,2010,political
ｲｨｸｰ,0.7509,14,2010,overall
ｲｨｸｰ,0.7187,36,2011,economic
ｲｨｸｰ,0.9909,63,2011,education
ｲｨｸｰ,0.9787,46,2011,health
ｲｨｸｰ,0.3241,17,2011,political
ｲｨｸｰ,0.7531,13,2011,overall
ｲｨｸｰ,0.7241,36,2012,economic
ｲｨｸｰ,0.9918,67,2012,education
ｲｨｸｰ,0.9787,50,2012,health
ｲｨｸｰ,0.3664,10,2012,political
ｲｨｸｰ,0.7652,12,2012,overall
ｲｨｸｰ,0.7367,34,2013,economic
ｲｨｸｰ,0.9918,67,2013,education
ｲｨｸｰ,0.9787,47,2013,health
ｲｨｸｰ,0.3664,14,2013,political
ｲｨｸｰ,0.7684,11,2013,overall
ｲｨｸｰ,0.7577,27,2014,economic
ｲｨｸｰ,0.9921,73,2014,education
ｲｨｸｰ,0.9789,52,2014,health
ｲｨｸｰ,0.3948,13,2014,political
ｲｨｸｰ,0.7809,9,2014,overall
ｲｨｸｰ,0.762,34,2015,economic
ｲｨｸｰ,1,1,2015,education
ｲｨｸｰ,0.974,66,2015,health
ｲｨｸｰ,0.275,35,2015,political
ｲｨｸｰ,0.753,20,2015,overall
ｲｨｸｰ,0.731,37,2016,economic
ｲｨｸｰ,1,1,2016,education
ｲｨｸｰ,0.974,64,2016,health
ｲｨｸｰ,0.275,35,2016,political
ｲｨｸｰ,0.7452,24,2016,overall
ｲｨｦｬｦ,N/A,N/A,2006,overall
ｲｨｦｬｦ,0.5521,96,2007,economic
ｲｨｦｬｦ,1,1,2007,education
ｲｨｦｬｦ,0.9796,1,2007,health
ｲｨｦｬｦ,0.0389,114,2007,political
ｲｨｦｬｦ,0.6426,92,2007,overall
ｲｨｦｬｦ,0.6094,79,2008,economic
ｲｨｦｬｦ,1,1,2008,education
ｲｨｦｬｦ,0.9796,1,2008,health
ｲｨｦｬｦ,0.0549,116,2008,political
ｲｨｦｬｦ,0.661,84,2008,overall
ｲｨｦｬｦ,0.6215,79,2009,economic
ｲｨｦｬｦ,0.9985,35,2009,education
ｲｨｦｬｦ,0.9796,1,2009,health
ｲｨｦｬｦ,0.0549,121,2009,political
ｲｨｦｬｦ,0.6636,85,2009,overall
ｲｨｦｬｦ,0.6362,72,2010,economic
ｲｨｦｬｦ,0.9987,32,2010,education
ｲｨｦｬｦ,0.9796,1,2010,health
ｲｨｦｬｦ,0,131,2010,political
ｲｨｦｬｦ,0.6536,93,2010,overall
ｲｨｦｬｦ,0.6162,81,2011,economic
ｲｨｦｬｦ,1,1,2011,education
ｲｨｦｬｦ,0.9796,1,2011,health
ｲｨｦｬｦ,0,132,2011,political
ｲｨｦｬｦ,0.6489,100,2011,overall
ｲｨｦｬｦ,0.6414,77,2012,economic
ｲｨｦｬｦ,0.955,100,2012,education
ｲｨｦｬｦ,0.9796,1,2012,health
ｲｨｦｬｦ,0.0099,131,2012,political
ｲｨｦｬｦ,0.6465,102,2012,overall
ｲｨｦｬｦ,0.6458,80,2013,economic
ｲｨｦｬｦ,0.9445,103,2013,education
ｲｨｦｬｦ,0.9796,1,2013,health
ｲｨｦｬｦ,0.0099,133,2013,political
ｲｨｦｬｦ,0.6449,107,2013,overall
ｲｨｦｬｦ,0.653,79,2014,economic
ｲｨｦｬｦ,1,1,2014,education
ｲｨｦｬｦ,0.9796,1,2014,health
ｲｨｦｬｦ,0.048,133,2014,political
ｲｨｦｬｦ,0.6701,96,2014,overall
ｲｨｦｬｦ,0.651,85,2015,economic
ｲｨｦｬｦ,0.994,68,2015,education
ｲｨｦｬｦ,0.98,1,2015,health
ｲｨｦｬｦ,0.048,135,2015,political
ｲｨｦｬｦ,0.668,103,2015,overall
ｲｨｦｬｦ,0.686,59,2016,economic
ｲｨｦｬｦ,0.99,75,2016,education
ｲｨｦｬｦ,0.98,1,2016,health
ｲｨｦｬｦ,0.048,135,2016,political
ｲｨｦｬｦ,0.6759,97,2016,overall
ｲ ,0.6175,55,2006,economic
ｲ ,0.6435,113,2006,education
ｲ ,0.9688,86,2006,health
ｲ ,0.082,76,2006,political
ｲ ,0.578,109,2006,overall
ｲ ,0.5429,102,2007,economic
ｲ ,0.6579,125,2007,education
ｲ ,0.9754,65,2007,health
ｲ ,0.0864,81,2007,political
ｲ ,0.5656,121,2007,overall
ｲ ,0.5162,105,2008,economic
ｲ ,0.6329,128,2008,education
ｲ ,0.9754,67,2008,health
ｲ ,0.1081,75,2008,political
ｲ ,0.5582,124,2008,overall
ｲ ,0.5463,110,2009,economic
ｲ ,0.6273,132,2009,education
ｲ ,0.9754,70,2009,health
ｲ ,0.1081,79,2009,political
ｲ ,0.5643,129,2009,overall
ｲ ,0.6049,85,2010,economic
ｲ ,0.6457,133,2010,education
ｲ ,0.9612,110,2010,health
ｲ ,0.0757,100,2010,political
ｲ ,0.5719,128,2010,overall
ｲ ,0.6494,67,2011,economic
ｲ ,0.6558,133,2011,education
ｲ ,0.9612,111,2011,health
ｲ ,0.0664,104,2011,political
ｲ ,0.5832,128,2011,overall
ｲ ,0.7591,23,2012,economic
ｲ ,0.6446,134,2012,education
ｲ ,0.9612,111,2012,health
ｲ ,0.1383,69,2012,political
ｲ ,0.6258,117,2012,overall
ｲ ,0.7419,31,2013,economic
ｲ ,0.5127,136,2013,education
ｲ ,0.9612,112,2013,health
ｲ ,0.1383,72,2013,political
ｲ ,0.5885,126,2013,overall
ｲ ,N/A,N/A,2014,overall
ｲ ,0.764,33,2015,economic
ｲ ,0.7,144,2015,education
ｲ ,0.967,117,2015,health
ｲ ,0.067,127,2015,political
ｲ ,0.625,128,2015,overall
ｲ ,0.795,14,2016,economic
ｲ ,0.712,143,2016,education
ｲ ,0.967,116,2016,health
ｲ ,0.067,128,2016,political
ｲ ,0.6356,126,2016,overall
ｶ\ャ,N/A,N/A,2006,overall
ｶ\ャ,N/A,N/A,2007,overall
ｶ\ャ,N/A,N/A,2008,overall
ｶ\ャ,N/A,N/A,2009,overall
ｶ\ャ,N/A,N/A,2010,overall
ｶ\ャ,N/A,N/A,2011,overall
ｶ\ャ,N/A,N/A,2012,overall
ｶ\ャ,0.7528,27,2013,economic
ｶ\ャ,0.8843,116,2013,education
ｶ\ャ,0.9725,82,2013,health
ｶ\ャ,0.0509,122,2013,political
ｶ\ャ,0.6651,93,2013,overall
ｶ\ャ,0.6368,93,2014,economic
ｶ\ャ,0.886,123,2014,education
ｶ\ャ,0.9665,120,2014,health
ｶ\ャ,0.0563,130,2014,political
ｶ\ャ,0.6364,114,2014,overall
ｶ\ャ,0.641,90,2015,economic
ｶ\ャ,0.921,121,2015,education
ｶ\ャ,0.966,126,2015,health
ｶ\ャ,0.056,132,2015,political
ｶ\ャ,0.646,118,2015,overall
ｶ\ャ,0.619,99,2016,economic
ｶ\ャ,0.925,121,2016,education
ｶ\ャ,0.966,125,2016,health
ｶ\ャ,0.056,132,2016,political
ｶ\ャ,0.6417,120,2016,overall
ｳｼｦｬｹ符,0.5594,77,2006,economic
ｳｼｦｬｹ符,0.917,89,2006,education
ｳｼｦｬｹ符,0.9703,79,2006,health
ｳｼｦｬｹ符,0.0875,71,2006,political
ｳｼｦｬｹ符,0.6335,86,2006,overall
ｳｼｦｬｹ符,0.6072,77,2007,economic
ｳｼｦｬｹ符,0.968,85,2007,education
ｳｼｦｬｹ符,0.9668,107,2007,health
ｳｼｦｬｹ符,0.0875,79,2007,political
ｳｼｦｬｹ符,0.6574,78,2007,overall
ｳｼｦｬｹ符,0.5837,88,2008,economic
ｳｼｦｬｹ符,0.9713,90,2008,education
ｳｼｦｬｹ符,0.9668,108,2008,health
ｳｼｦｬｹ符,0.145,51,2008,political
ｳｼｦｬｹ符,0.6667,78,2008,overall
ｳｼｦｬｹ符,0.5906,94,2009,economic
ｳｼｦｬｹ符,0.9746,91,2009,education
ｳｼｦｬｹ符,0.9668,112,2009,health
ｳｼｦｬｹ符,0.145,56,2009,political
ｳｼｦｬｹ符,0.6693,80,2009,overall
ｳｼｦｬｹ符,0.5957,91,2010,economic
ｳｼｦｬｹ符,0.9592,97,2010,education
ｳｼｦｬｹ符,0.9719,82,2010,health
ｳｼｦｬｹ符,0.1735,46,2010,political
ｳｼｦｬｹ符,0.6751,76,2010,overall
ｳｼｦｬｹ符,0.6352,72,2011,economic
ｳｼｦｬｹ符,0.9646,95,2011,education
ｳｼｦｬｹ符,0.9719,84,2011,health
ｳｼｦｬｹ符,0.1732,45,2011,political
ｳｼｦｬｹ符,0.6862,62,2011,overall
ｳｼｦｬｹ符,0.6365,79,2012,economic
ｳｼｦｬｹ符,0.9629,98,2012,education
ｳｼｦｬｹ符,0.9719,84,2012,health
ｳｼｦｬｹ符,0.3175,20,2012,political
ｳｼｦｬｹ符,0.7222,30,2012,overall
ｳｼｦｬｹ符,0.6841,57,2013,economic
ｳｼｦｬｹ符,0.9623,99,2013,education
ｳｼｦｬｹ符,0.9719,84,2013,health
ｳｼｦｬｹ符,0.3175,23,2013,political
ｳｼｦｬｹ符,0.734,27,2013,overall
ｳｼｦｬｹ符,0.6379,92,2014,economic
ｳｼｦｬｹ符,0.9697,99,2014,education
ｳｼｦｬｹ符,0.977,56,2014,health
ｳｼｦｬｹ符,0.235,40,2014,political
ｳｼｦｬｹ符,0.7049,56,2014,overall
ｳｼｦｬｹ符,0.634,96,2015,economic
ｳｼｦｬｹ符,0.967,101,2015,education
ｳｼｦｬｹ符,0.98,1,2015,health
ｳｼｦｬｹ符,0.415,10,2015,political
ｳｼｦｬｹ符,0.749,22,2015,overall
ｳｼｦｬｹ符,0.619,98,2016,economic
ｳｼｦｬｹ符,0.97,98,2016,education
ｳｼｦｬｹ符,0.98,1,2016,health
ｳｼｦｬｹ符,0.415,11,2016,political
ｳｼｦｬｹ符,0.7457,23,2016,overall
Bosnia and Herzegovina,0.581,113,2016,economic
Bosnia and Herzegovina,0.973,76,2016,health
Bosnia and Herzegovina,0.191,62,2016,political
Bosnia and Herzegovina,0.996,50,2016,education
ｳｴｸ \,0.6926,23,2006,economic
ｳｴｸ \,0.9814,67,2006,education
ｳｴｸ \,0.9561,109,2006,health
ｳｴｸ \,0.1287,47,2006,political
ｳｴｸ \,0.6897,34,2006,overall
ｳｴｸ \,0.6397,63,2007,economic
ｳｴｸ \,0.9979,30,2007,education
ｳｴｸ \,0.9527,118,2007,health
ｳｴｸ \,0.1287,53,2007,political
ｳｴｸ \,0.6797,51,2007,overall
ｳｴｸ \,0.6492,61,2008,economic
ｳｴｸ \,0.9999,26,2008,education
ｳｴｸ \,0.9527,120,2008,health
ｳｴｸ \,0.1338,61,2008,political
ｳｴｸ \,0.6839,61,2008,overall
ｳｴｸ \,0.742,22,2009,economic
ｳｴｸ \,0.9999,27,2009,education
ｳｴｸ \,0.9527,124,2009,health
ｳｴｸ \,0.1338,66,2009,political
ｳｴｸ \,0.7071,38,2009,overall
ｳｴｸ \,0.7359,29,2010,economic
ｳｴｸ \,1,1,2010,education
ｳｴｸ \,0.9549,125,2010,health
ｳｴｸ \,0.0597,108,2010,political
ｳｴｸ \,0.6876,62,2010,overall
ｳｴｸ \,0.7185,37,2011,economic
ｳｴｸ \,1,1,2011,education
ｳｴｸ \,0.9549,126,2011,health
ｳｴｸ \,0.0595,111,2011,political
ｳｴｸ \,0.6832,66,2011,overall
ｳｴｸ \,0.7076,45,2012,economic
ｳｴｸ \,1,1,2012,education
ｳｴｸ \,0.9549,125,2012,health
ｳｴｸ \,0.0353,124,2012,political
ｳｴｸ \,0.6744,77,2012,overall
ｳｴｸ \,0.7108,48,2013,economic
ｳｴｸ \,1,1,2013,education
ｳｴｸ \,0.9549,127,2013,health
ｳｴｸ \,0.0353,127,2013,political
ｳｴｸ \,0.6752,85,2013,overall
ｳｴｸ \,0.8166,8,2014,economic
ｳｴｸ \,1,1,2014,education
ｳｴｸ \,0.9671,112,2014,health
ｳｴｸ \,0.0679,124,2014,political
ｳｴｸ \,0.7129,49,2014,overall
ｳｴｸ \,0.8,15,2015,economic
ｳｴｸ \,1,1,2015,education
ｳｴｸ \,0.973,87,2015,health
ｳｴｸ \,0.068,126,2015,political
ｳｴｸ \,0.71,54,2015,overall
ｳｴｸ \,0.819,6,2016,economic
ｳｴｸ \,1,1,2016,education
ｳｴｸ \,0.973,85,2016,health
ｳｴｸ \,0.068,126,2016,political
ｳｴｸ \,0.715,54,2016,overall
ｸ誤攵ぉ,0.6044,63,2006,economic
ｸ誤攵ぉ,0.9724,74,2006,education
ｸ誤攵ぉ,0.9796,1,2006,health
ｸ誤攵ぉ,0.061,86,2006,political
ｸ誤攵ぉ,0.6543,66,2006,overall
ｸ誤攵ぉ,0.6449,62,2007,economic
ｸ誤攵ぉ,0.9686,84,2007,education
ｸ誤攵ぉ,0.9796,1,2007,health
ｸ誤攵ぉ,0.0617,96,2007,political
ｸ誤攵ぉ,0.6637,72,2007,overall
ｸ誤攵ぉ,0.6526,59,2008,economic
ｸ誤攵ぉ,1,1,2008,education
ｸ誤攵ぉ,0.9796,1,2008,health
ｸ誤攵ぉ,0.0625,110,2008,political
ｸ誤攵ぉ,0.6737,71,2008,overall
ｸ誤攵ぉ,0.6369,75,2009,economic
ｸ誤攵ぉ,0.9991,32,2009,education
ｸ誤攵ぉ,0.9796,1,2009,health
ｸ誤攵ぉ,0.0625,114,2009,political
ｸ誤攵ぉ,0.6695,79,2009,overall
ｸ誤攵ぉ,0.6431,66,2010,economic
ｸ誤攵ぉ,0.9904,63,2010,education
ｸ誤攵ぉ,0.9796,1,2010,health
ｸ誤攵ぉ,0.0488,112,2010,political
ｸ誤攵ぉ,0.6655,85,2010,overall
ｸ誤攵ぉ,0.649,68,2011,economic
ｸ誤攵ぉ,0.9904,66,2011,education
ｸ誤攵ぉ,0.9796,1,2011,health
ｸ誤攵ぉ,0.0526,114,2011,political
ｸ誤攵ぉ,0.6679,82,2011,overall
ｸ誤攵ぉ,0.6499,73,2012,economic
ｸ誤攵ぉ,1,1,2012,education
ｸ誤攵ぉ,0.9796,1,2012,health
ｸ誤攵ぉ,0.1344,72,2012,political
ｸ誤攵ぉ,0.6909,62,2012,overall
ｸ誤攵ぉ,0.6561,74,2013,economic
ｸ誤攵ぉ,1,1,2013,education
ｸ誤攵ぉ,0.9796,1,2013,health
ｸ誤攵ぉ,0.144,68,2013,political
ｸ誤攵ぉ,0.6949,62,2013,overall
ｸ誤攵ぉ,0.6491,81,2014,economic
ｸ誤攵ぉ,1,1,2014,education
ｸ誤攵ぉ,0.9796,1,2014,health
ｸ誤攵ぉ,0.1476,74,2014,political
ｸ誤攵ぉ,0.6941,69,2014,overall
ｸ誤攵ぉ,0.642,89,2015,economic
ｸ誤攵ぉ,1,1,2015,education
ｸ誤攵ぉ,0.98,1,2015,health
ｸ誤攵ぉ,0.123,89,2015,political
ｸ誤攵ぉ,0.686,83,2015,overall
ｸ誤攵ぉ,0.64,91,2016,economic
ｸ誤攵ぉ,0.998,42,2016,education
ｸ誤攵ぉ,0.98,1,2016,health
ｸ誤攵ぉ,0.132,86,2016,political
ｸ誤攵ぉ,0.6873,79,2016,overall
ｸ誤｣ｨ們擽,N/A,N/A,2006,overall
ｸ誤｣ｨ們擽,N/A,N/A,2007,overall
ｸ誤｣ｨ們擽,0.57,91,2008,economic
ｸ誤｣ｨ們擽,0.9934,62,2008,education
ｸ誤｣ｨ們擽,0.9659,109,2008,health
ｸ誤｣ｨ們擽,0.0275,122,2008,political
ｸ誤｣ｨ們擽,0.6392,97,2008,overall
ｸ誤｣ｨ們擽,0.6239,78,2009,economic
ｸ誤｣ｨ們擽,0.9923,65,2009,education
ｸ誤｣ｨ們擽,0.9659,113,2009,health
ｸ誤｣ｨ們擽,0.0275,127,2009,political
ｸ誤｣ｨ們擽,0.6524,92,2009,overall
ｸ誤｣ｨ們擽,0.7404,26,2010,economic
ｸ誤｣ｨ們擽,0.9931,56,2010,education
ｸ誤｣ｨ們擽,0.9658,107,2010,health
ｸ誤｣ｨ們擽,0,131,2010,political
ｸ誤｣ｨ們擽,0.6748,77,2010,overall
ｸ誤｣ｨ們擽,0.7552,20,2011,economic
ｸ誤｣ｨ們擽,0.9938,52,2011,education
ｸ誤｣ｨ們擽,0.9658,108,2011,health
ｸ誤｣ｨ們擽,0,132,2011,political
ｸ誤｣ｨ們擽,0.6787,76,2011,overall
ｸ誤｣ｨ們擽,0.7403,30,2012,economic
ｸ誤｣ｨ們擽,0.9937,56,2012,education
ｸ誤｣ｨ們擽,0.9658,109,2012,health
ｸ誤｣ｨ們擽,0,133,2012,political
ｸ誤｣ｨ們擽,0.675,75,2012,overall
ｸ誤｣ｨ們擽,0.7372,33,2013,economic
ｸ誤｣ｨ們擽,0.9889,76,2013,education
ｸ誤｣ｨ們擽,0.9658,109,2013,health
ｸ誤｣ｨ們擽,0,135,2013,political
ｸ誤｣ｨ們擽,0.673,88,2013,overall
ｸ誤｣ｨ們擽,0.736,36,2014,economic
ｸ誤｣ｨ們擽,0.9858,88,2014,education
ｸ誤｣ｨ們擽,0.9657,126,2014,health
ｸ誤｣ｨ們擽,0,142,2014,political
ｸ誤｣ｨ們擽,0.6719,94,2014,overall
ｸ誤｣ｨ們擽,0.78,23,2015,economic
ｸ誤｣ｨ們擽,0.993,70,2015,education
ｸ誤｣ｨ們擽,0.966,131,2015,health
ｸ誤｣ｨ們擽,0,145,2015,political
ｸ誤｣ｨ們擽,0.684,87,2015,overall
ｸ誤｣ｨ們擽,0.696,56,2016,economic
ｸ誤｣ｨ們擽,0.992,70,2016,education
ｸ誤｣ｨ們擽,0.966,130,2016,health
ｸ誤｣ｨ們擽,0.021,141,2016,political
ｸ誤｣ｨ們擽,0.6686,102,2016,overall
ｶ一ｰ\ｦｬ,0.6132,58,2006,economic
ｶ一ｰ\ｦｬ,0.9889,56,2006,education
ｶ一ｰ\ｦｬ,0.9791,36,2006,health
ｶ一ｰ\ｦｬ,0.1666,30,2006,political
ｶ一ｰ\ｦｬ,0.687,36,2006,overall
ｶ一ｰ\ｦｬ,0.6992,30,2007,economic
ｶ一ｰ\ｦｬ,0.9889,62,2007,education
ｶ一ｰ\ｦｬ,0.9791,37,2007,health
ｶ一ｰ\ｦｬ,0.1666,32,2007,political
ｶ一ｰ\ｦｬ,0.7085,24,2007,overall
ｶ一ｰ\ｦｬ,0.6975,35,2008,economic
ｶ一ｰ\ｦｬ,0.9901,73,2008,education
ｶ一ｰ\ｦｬ,0.9791,38,2008,health
ｶ一ｰ\ｦｬ,0.1641,43,2008,political
ｶ一ｰ\ｦｬ,0.7077,35,2008,overall
ｶ一ｰ\ｦｬ,0.6935,40,2009,economic
ｶ一ｰ\ｦｬ,0.9921,66,2009,education
ｶ一ｰ\ｦｬ,0.9791,41,2009,health
ｶ一ｰ\ｦｬ,0.1641,42,2009,political
ｶ一ｰ\ｦｬ,0.7072,37,2009,overall
ｶ一ｰ\ｦｬ,0.6843,50,2010,economic
ｶ一ｰ\ｦｬ,0.9925,58,2010,education
ｶ一ｰ\ｦｬ,0.9791,40,2010,health
ｶ一ｰ\ｦｬ,0.1372,64,2010,political
ｶ一ｰ\ｦｬ,0.6983,50,2010,overall
ｶ一ｰ\ｦｬ,0.6867,48,2011,economic
ｶ一ｰ\ｦｬ,0.9923,58,2011,education
ｶ一ｰ\ｦｬ,0.9791,41,2011,health
ｶ一ｰ\ｦｬ,0.1367,67,2011,political
ｶ一ｰ\ｦｬ,0.6987,51,2011,overall
ｶ一ｰ\ｦｬ,0.696,50,2012,economic
ｶ一ｰ\ｦｬ,0.9924,64,2012,education
ｶ一ｰ\ｦｬ,0.9791,34,2012,health
ｶ一ｰ\ｦｬ,0.1409,67,2012,political
ｶ一ｰ\ｦｬ,0.7021,52,2012,overall
ｶ一ｰ\ｦｬ,0.7067,49,2013,economic
ｶ一ｰ\ｦｬ,0.9924,64,2013,education
ｶ一ｰ\ｦｬ,0.9791,34,2013,health
ｶ一ｰ\ｦｬ,0.1606,58,2013,political
ｶ一ｰ\ｦｬ,0.7097,43,2013,overall
ｶ一ｰ\ｦｬ,0.7288,39,2014,economic
ｶ一ｰ\ｦｬ,0.9934,66,2014,education
ｶ一ｰ\ｦｬ,0.9791,37,2014,health
ｶ一ｰ\ｦｬ,0.2764,31,2014,political
ｶ一ｰ\ｦｬ,0.7444,21,2014,overall
ｶ一ｰ\ｦｬ,0.701,55,2015,economic
ｶ一ｰ\ｦｬ,0.992,72,2015,education
ｶ一ｰ\ｦｬ,0.979,42,2015,health
ｶ一ｰ\ｦｬ,0.215,48,2015,political
ｶ一ｰ\ｦｬ,0.722,43,2015,overall
ｶ一ｰ\ｦｬ,0.716,43,2016,economic
ｶ一ｰ\ｦｬ,0.993,65,2016,education
ｶ一ｰ\ｦｬ,0.979,40,2016,health
ｶ一ｰ\ｦｬ,0.215,51,2016,political
ｶ一ｰ\ｦｬ,0.7257,41,2016,overall
ｶ\･ｴ､倆血,0.6387,49,2006,economic
ｶ\･ｴ､倆血,0.6456,112,2006,education
ｶ\･ｴ､倆血,0.9733,68,2006,health
ｶ\･ｴ､倆血,0.084,74,2006,political
ｶ\･ｴ､倆血,0.5854,103,2006,overall
ｶ\･ｴ､倆血,0.6313,67,2007,economic
ｶ\･ｴ､倆血,0.6798,124,2007,education
